likes,928123,10330740,456664753,20165629,546195,401742377,473837611,222103174,98627270,483787858,14110780,5970160,1131457022,562197,686127,383352214,507554171,1732839919,15618582,14946689,473637654,353246678,477132,54992199,222103174,174501086,10330740,483787858,374628474,268536810,519585366,476714097,14110780,8047632,522653994,542824499,2654670,300021061,99157282
name,哔哩哔哩番剧,观察者网,央视新闻,共青团中央,老番茄,原神,新华社,央视网,哔哩哔哩国创,环球网,凉风Kaze,小潮院长,人民日报,中国BOY超级大猩猩,籽岷,美食米阿米,烂活传说,民生视频,桃乐小晚,涼仔,xiao小柴哥,UP-Sings,TAKERA,观视频工作室,央视网,哔哩哔哩会员购,观察者网,环球网,旭旭宝宝实况,火播君,游戏BBQ,小黑图图兔,凉风Kaze,哔哩哔哩弹幕网,大象新闻,军情阿丁,狸子LePtC,狸工智能,盗月社食遇记
2023123023,450808509,416855463,304379442,251345471,192894305,184671638,177694257,172852334,164008427,138919669,136430057,133801320,123296176,121493391,122175070,9095160,9066435,9034528,9039342,8973582,8894156,11106438,10100167,45861193,172852334,25290122,416855463,138919669,22457757,23198381,30237836,1153191,136430057,53698357,45962713,-1,1805940,198802,88714248
2023123111,450932445,431118482,306967072,251353369,188644261,184685605,175462001,172868717,164486892,158833691,143712472,133849297,123342908,121517077,122194968,9095246,9066574,-1,9039377,8973638,8894196,7971135,10100783,45864101,172868717,56054718,431118482,158833691,35538501,23200115,39637075,10638047,143712472,45695598,40876084,-1,1823916,198807,88727885
2023123123,452528587,431187564,307182456,253352657,188672181,184794097,177880302,172913734,164190648,158958654,143723900,133929498,123673875,121587754,121189577,9095377,9066994,9034938,9039547,8973687,8894271,11107500,3510019,45865604,172913734,25351264,431187564,158958654,22496089,13567508,30269396,1154331,143723900,53701041,45995259,-1,1825829,198843,88740982
2024010111,452636710,417253306,307317203,253383001,192942948,184817336,175642129,172944119,164654164,139313351,143728476,131049103,123750777,121618174,122304894,9095445,9067154,9035166,9039645,8973702,8894304,7972146,10103182,59164911,172944119,25377207,417253306,139313351,35549570,13571879,39666314,10640614,143728476,45703013,40983301,-1,1812136,198822,88755011
2024010123,452846937,417373483,307505500,251431148,192971197,184885051,175724367,173030601,164330969,159181679,136464658,131115744,123649321,121664799,122367881,9095561,9067514,9035379,9039827,8973778,8894381,7972719,3513358,45867750,173030601,56166523,417373483,159181679,35554774,23209720,39688316,1167761,136464658,53710051,41034233,-1,1832987,198892,88766834
2024010211,451559134,417424554,305066685,251442114,192978306,184897625,178042791,173041372,164782980,139597002,136468196,134042881,123676577,121677857,122395567,9095646,9067662,9035512,9039874,8973824,8894392,7972995,10105253,45868303,173041372,56182785,417424554,139597002,35556391,23211976,39705497,10652506,136468196,53710762,46072177,-1,1816790,198873,88773302
2024010223,453075550,417515701,305168610,251463029,188726875,184957302,175807379,149539450,164836707,139754769,136474270,134069434,123926311,121694948,122426949,9095709,9067911,9035456,9039930,8973825,8894432,11109204,3520214,59171176,149539450,25483131,417515701,139754769,22542298,23217506,39733961,10652912,136474270,53713132,46139114,-1,1817905,198914,88791239
2024010311,451785203,417559161,305229922,253457036,192994522,184979004,178117971,149593077,164866336,159399101,143752555,131174913,123953900,121701785,122463115,9095801,9068056,9035892,9039977,8973898,8894450,11109627,3524640,59175710,149593077,56223113,417559161,159399101,22543910,23221200,30399794,10653015,143752555,53713782,46167419,-1,1818362,198922,88797243
2024010323,451920903,431417110,305317439,251492141,193004869,185092257,178146150,149709663,164502576,139960676,143757496,134104044,124127129,121715448,122490785,9095927,9068310,9035791,9040069,8973948,8894599,11111545,10107924,59180866,149709663,25540238,431417110,139960676,35562822,23226566,39767706,10653197,143757496,53714594,41197282,-1,1818747,198959,88843441
2024010411,453380520,431429267,307847650,251502496,188748710,185117216,178160981,173165872,164949495,140018263,136532250,131206934,124231562,121724343,121484202,9095982,9068420,9035899,9040107,8973933,8894667,7978587,10108647,45883817,173165872,56278997,431429267,140018263,22547251,13635030,30448745,10653289,136532250,53715273,41219642,-1,1836194,198988,88874900
2024010423,452139265,431481514,305423241,251519248,188757159,185193756,178198033,173238328,164576806,140269184,136558342,134133718,124314127,121771246,122554678,9096073,9068694,9036113,9040220,8973991,8894761,7981104,3529530,59183807,173238328,25589228,431481514,140269184,22548344,23234054,30481428,1169058,136558342,53716687,46267548,-1,1836463,198989,88909447
2024010511,453616407,417783848,307944144,251535231,193024281,185216076,178217107,173302921,164604447,140323888,136568217,134144088,124363761,121813982,121549322,9096207,9068891,9037266,9040224,8973977,8894795,7983174,10110405,59184560,173302921,56322600,417783848,140323888,22552443,23235805,30493168,10653853,136568217,53717349,41292842,-1,1837055,198990,88927044
2024010523,452411541,417858556,305569192,253534810,193093215,185394005,178257026,150087139,164674880,140500099,136578620,131256366,124421934,121877171,121573779,9096295,9069120,9037683,9040371,8973979,8894940,11121995,3533634,59185576,150087139,56352296,417858556,140500099,22553763,13661180,39829720,10654347,136578620,45715530,41349676,-1,1820138,199007,88948295
2024010611,452528836,431629549,308123599,253544510,193128264,185438444,175992002,173378179,164717269,159857280,143858434,131269947,124462686,121901817,121609320,9096373,9069267,9037661,9040375,8974033,8894996,11124521,3539194,59186244,173378179,56366720,431629549,159857280,22564005,23243500,39839502,1169956,143858434,53719504,41369228,-1,1837567,199036,88959736
2024010623,454117525,417987112,305755977,251578341,193272229,185488445,178330337,173413711,165281426,159923206,143890130,131302061,124325200,121939451,121643230,9096485,9069530,9037934,9040491,8974072,8895092,11128195,10112490,45888880,173413711,25691811,417987112,159923206,22582616,23251377,30583059,10655121,143890130,45719196,41420188,-1,1820636,199085,88978696
2024010711,452893813,418071393,305834142,253568589,189058195,185508008,178354376,173433910,165335661,140832021,143906058,134226082,124581671,121999402,121680326,9096524,9069679,-1,9040533,8974054,8895129,7994366,3542898,45889543,173433910,25706956,418071393,140832021,22584557,13687980,30592323,10655364,143906058,45720068,41439317,-1,1821668,199071,88986611
2024010723,453100606,431814445,308476307,251604674,189124225,185533004,176112060,150498656,165441028,160032523,136645127,134267757,124451406,122061105,121728010,9096596,9070045,9038479,9040597,8974082,8895231,7996954,3548488,59189195,150498656,25741818,431814445,160032523,22586280,13706576,30611342,10655689,136645127,45720875,46412481,-1,1840147,199111,89006988
2024010811,454547137,431841093,308537967,253596918,189144219,185543264,176136636,150537039,165476271,140993033,136651048,131374063,124479179,122078665,122785899,9096674,9070153,9038653,9040620,8974120,8895261,11133738,10113930,59189950,150537039,56448687,431841093,140993033,22590776,23259867,39873236,10655894,136651048,53724600,46419658,-1,1823201,199143,89017840
2024010823,453354373,431900823,308633584,253646342,189169927,185587453,176166580,173520255,165110014,160132187,143931597,134491438,124519930,122098937,121799211,9096700,9070357,9039124,9040712,8974203,8895321,11135040,10114678,59190674,173520255,56473577,431900823,160132187,22591749,23262125,30672190,10656607,143931597,53724956,46437689,-1,1823502,199187,89027680
2024010911,453448460,431920829,308702596,253670199,189182801,185600644,176190366,150634796,165139571,141159448,143934753,131699450,124546999,122108751,121823511,9096753,9070517,9039114,9040761,8974196,8895340,8000326,3551928,45892710,150634796,56485738,431920829,141159448,22594665,13736411,39905069,10656883,143934753,53725233,46448223,-1,1823662,199189,89033732
2024010923,454932167,431968546,306288163,251733647,193462729,185800536,178517247,173589406,165615741,160266201,136664723,131785942,124703224,122122614,121842959,9096803,9070772,9039484,9040801,8974224,8895390,8001703,3554881,59191917,173589406,25832679,431968546,160266201,35574209,23267457,30730170,10657687,136664723,45723064,41580374,-1,1823887,199224,89043383
